t,robot_id,x,y,battery,workload,state
226.500,r06,1.432236,0.802126,0.791611,0,NAVIGATE
227.000,r00,1.168666,0.369197,0.317489,2,WAIT_PEERS
227.000,r01,1.339359,0.202645,0.524600,0,EXPLORE
227.000,r02,1.212889,1.191578,0.679668,1,EXECUTE
227.000,r03,1.127757,0.579371,0.388934,1,NAVIGATE
227.000,r04,1.171890,1.225564,0.892043,1,EXECUTE
227.000,r05,0.770668,0.428097,0.169941,2,EXECUTE
227.000,r06,1.453086,0.767990,0.791195,0,NAVIGATE
227.500,r00,1.168666,0.369197,0.317449,2,WAIT_PEERS
227.500,r01,1.339359,0.202645,0.524560,0,NAVIGATE
227.500,r02,1.212889,1.191578,0.679628,1,EXECUTE
227.500,r03,1.126271,0.563440,0.388743,1,WAIT_PEERS
227.500,r04,1.171890,1.225564,0.892003,1,EXECUTE
227.500,r05,0.770668,0.428097,0.169901,2,EXECUTE
227.500,r06,1.473936,0.733854,0.790779,0,NAVIGATE
228.000,r00,1.168666,0.369197,0.317409,2,WAIT_PEERS
228.000,r01,1.339359,0.202645,0.524520,0,NAVIGATE
228.000,r02,1.212889,1.191578,0.679588,1,EXECUTE
228.000,r03,1.126271,0.563440,0.388703,1,WAIT_PEERS
228.000,r04,1.171890,1.225564,0.891963,1,EXECUTE
228.000,r05,0.770668,0.428097,0.169861,2,EXECUTE
228.000,r06,1.494785,0.699717,0.790363,0,NAVIGATE
228.500,r00,1.168666,0.369197,0.317369,2,WAIT_PEERS
228.500,r01,1.326250,0.211819,0.524330,0,NAVIGATE
228.500,r02,1.212889,1.191578,0.679548,1,EXECUTE
228.500,r03,1.126271,0.563440,0.388663,1,WAIT_PEERS
228.500,r04,1.171890,1.225564,0.891923,1,EXECUTE
228.500,r05,0.770668,0.428097,0.169821,2,EXECUTE
228.500,r06,1.515635,0.665581,0.789947,0,NAVIGATE
229.000,r00,1.168666,0.369197,0.317329,2,WAIT_PEERS
229.000,r01,1.293478,0.234753,0.523914,0,NAVIGATE
229.000,r02,1.212889,1.191578,0.679508,1,EXECUTE
229.000,r03,1.126271,0.563440,0.388623,1,WAIT_PEERS
229.000,r04,1.171890,1.225564,0.891883,1,EXECUTE
229.000,r05,0.770668,0.428097,0.169781,2,EXECUTE
229.000,r06,1.536485,0.631444,0.789531,0,NAVIGATE
229.500,r00,1.168666,0.369197,0.317289,2,WAIT_PEERS
229.500,r01,1.293478,0.234753,0.523874,1,NAVIGATE
229.500,r02,1.212889,1.191578,0.679468,1,EXECUTE
229.500,r03,1.126271,0.563440,0.388583,1,WAIT_PEERS
229.500,r04,1.171890,1.225564,0.891843,1,EXECUTE
229.500,r05,0.770668,0.428097,0.169741,2,EXECUTE
229.500,r06,1.557334,0.597308,0.789115,0,NAVIGATE
230.000,r00,1.168666,0.369197,0.317249,2,WAIT_PEERS
230.000,r01,1.293478,0.234753,0.523834,1,NAVIGATE
230.000,r02,1.212889,1.191578,0.679428,1,EXECUTE
230.000,r03,1.126271,0.563440,0.388543,1,WAIT_PEERS
230.000,r04,1.171890,1.225564,0.891803,1,EXECUTE
230.000,r05,0.770668,0.428097,0.169701,2,EXECUTE
230.000,r06,1.578184,0.563172,0.788699,0,NAVIGATE
230.500,r00,1.168666,0.369197,0.317209,2,WAIT_PEERS
230.500,r01,1.280077,0.243495,0.523643,1,NAVIGATE
230.500,r02,1.212889,1.191578,0.679388,1,EXECUTE
230.500,r03,1.126271,0.563440,0.388503,1,WAIT_PEERS
230.500,r04,1.171890,1.225564,0.891763,1,EXECUTE
230.500,r05,0.770668,0.428097,0.169661,2,EXECUTE
230.500,r06,1.599034,0.529035,0.788283,0,NAVIGATE
231.000,r00,1.168666,0.369197,0.317169,2,WAIT_PEERS
231.000,r01,1.246576,0.265351,0.523227,1,NAVIGATE
231.000,r02,1.212889,1.191578,0.679348,1,EXECUTE
231.000,r03,1.126271,0.563440,0.388463,1,WAIT_PEERS
231.000,r04,1.171890,1.225564,0.891723,1,EXECUTE
231.000,r05,0.770668,0.428097,0.169621,2,EXECUTE
231.000,r06,1.619883,0.494899,0.787867,0,NAVIGATE
231.500,r00,1.168666,0.369197,0.317129,2,WAIT_PEERS
231.500,r01,1.213075,0.287206,0.522811,1,NAVIGATE
231.500,r02,1.212889,1.191578,0.679308,1,EXECUTE
231.500,r03,1.126271,0.563440,0.388423,1,WAIT_PEERS
231.500,r04,1.171890,1.225564,0.891683,1,EXECUTE
231.500,r05,0.770668,0.428097,0.169581,2,EXECUTE
231.500,r06,1.640733,0.460762,0.787451,0,NAVIGATE
232.000,r00,1.168666,0.369197,0.317089,2,WAIT_PEERS
232.000,r01,1.179573,0.309062,0.522395,1,NAVIGATE
232.000,r02,1.212889,1.191578,0.679268,1,EXECUTE
232.000,r03,1.126271,0.563440,0.388383,1,WAIT_PEERS
232.000,r04,1.171890,1.225564,0.891643,1,EXECUTE
232.000,r05,0.770668,0.428097,0.169541,2,EXECUTE
232.000,r06,1.661583,0.426626,0.787035,0,NAVIGATE
232.500,r00,1.168666,0.369197,0.317049,2,WAIT_PEERS
232.500,r01,1.146072,0.330917,0.521979,1,NAVIGATE
232.500,r02,1.212889,1.191578,0.679228,1,EXECUTE
232.500,r03,1.126271,0.563440,0.388343,1,WAIT_PEERS
232.500,r04,1.171890,1.225564,0.891603,1,EXECUTE
232.500,r05,0.770668,0.428097,0.169501,2,EXECUTE
232.500,r06,1.682432,0.392490,0.786619,0,NAVIGATE
233.000,r00,1.168666,0.369197,0.317009,2,WAIT_PEERS
233.000,r01,1.112570,0.352772,0.521563,1,NAVIGATE
233.000,r02,1.212889,1.191578,0.679188,1,EXECUTE
233.000,r03,1.126271,0.563440,0.388303,1,WAIT_PEERS
233.000,r04,1.171890,1.225564,0.891563,1,EXECUTE
233.000,r05,0.770668,0.428097,0.169461,2,EXECUTE
233.000,r06,1.703282,0.358353,0.786203,0,NAVIGATE
233.500,r00,1.168666,0.369197,0.316969,2,WAIT_PEERS
233.500,r01,1.079069,0.374628,0.521147,1,NAVIGATE
233.500,r02,1.212889,1.191578,0.679148,1,EXECUTE
233.500,r03,1.126271,0.563440,0.388263,1,WAIT_PEERS
233.500,r04,1.171890,1.225564,0.891523,1,EXECUTE
233.500,r05,0.770668,0.428097,0.169421,2,EXECUTE
233.500,r06,1.724131,0.324217,0.785787,0,NAVIGATE
234.000,r00,1.168666,0.369197,0.316929,2,WAIT_PEERS
234.000,r01,1.045568,0.396483,0.520731,1,NAVIGATE
234.000,r02,1.212889,1.191578,0.679108,1,EXECUTE
234.000,r03,1.126271,0.563440,0.388223,1,WAIT_PEERS
234.000,r04,1.171890,1.225564,0.891483,1,EXECUTE
234.000,r05,0.770668,0.428097,0.169381,2,EXECUTE
234.000,r06,1.744981,0.290081,0.785371,0,NAVIGATE
234.500,r00,1.168666,0.369197,0.316889,2,WAIT_PEERS
234.500,r01,1.012066,0.418338,0.520315,1,NAVIGATE
234.500,r02,1.212889,1.191578,0.679068,1,EXECUTE
234.500,r03,1.126271,0.563440,0.388183,1,WAIT_PEERS
234.500,r04,1.171890,1.225564,0.891443,1,EXECUTE
234.500,r05,0.770668,0.428097,0.169341,2,EXECUTE
234.500,r06,1.765831,0.255944,0.784955,0,NAVIGATE
235.000,r00,1.168666,0.369197,0.316849,2,WAIT_PEERS
235.000,r01,0.978565,0.440194,0.519899,1,NAVIGATE
235.000,r02,1.212889,1.191578,0.679028,1,EXECUTE
235.000,r03,1.126271,0.563440,0.388143,1,WAIT_PEERS
235.000,r04,1.171890,1.225564,0.891403,1,EXECUTE
235.000,r05,0.770668,0.428097,0.169301,2,EXECUTE
235.000,r06,1.782510,0.228635,0.784614,0,EXECUTE
235.500,r00,1.168666,0.369197,0.316809,2,WAIT_PEERS
235.500,r01,0.945064,0.462049,0.519483,1,NAVIGATE
235.500,r02,1.212889,1.191578,0.678988,1,EXECUTE
235.500,r03,1.126271,0.563440,0.388103,1,WAIT_PEERS
235.500,r04,1.171890,1.225564,0.891363,1,EXECUTE
235.500,r05,0.770668,0.428097,0.169261,2,EXECUTE
235.500,r06,1.782510,0.228635,0.784574,0,EXECUTE
236.000,r00,1.168666,0.369197,0.316769,2,WAIT_PEERS
236.000,r01,0.911562,0.483905,0.519067,1,NAVIGATE
236.000,r02,1.212889,1.191578,0.678948,1,EXECUTE
236.000,r03,1.126271,0.563440,0.388063,1,WAIT_PEERS
236.000,r04,1.171890,1.225564,0.891323,1,EXECUTE
236.000,r05,0.770668,0.428097,0.169221,2,EXECUTE
236.000,r06,1.782510,0.228635,0.784534,0,EXECUTE
236.500,r00,1.168666,0.369197,0.316729,2,WAIT_PEERS
236.500,r01,0.878061,0.505760,0.518651,1,NAVIGATE
236.500,r02,1.212889,1.191578,0.678908,1,EXECUTE
236.500,r03,1.126271,0.563440,0.388023,1,WAIT_PEERS
236.500,r04,1.171890,1.225564,0.891283,1,EXECUTE
236.500,r05,0.770668,0.428097,0.169181,2,EXECUTE
236.500,r06,1.782510,0.228635,0.784494,0,EXECUTE
237.000,r00,1.168666,0.369197,0.316689,2,WAIT_PEERS
237.000,r01,0.844559,0.527615,0.518235,1,NAVIGATE
237.000,r02,1.212889,1.191578,0.678868,1,EXECUTE
237.000,r03,1.126271,0.563440,0.387983,1,WAIT_PEERS
237.000,r04,1.171890,1.225564,0.891243,1,EXECUTE
237.000,r05,0.770668,0.428097,0.169141,2,EXECUTE
237.000,r06,1.782510,0.228635,0.784454,0,EXPLORE
237.500,r00,1.168666,0.369197,0.316649,2,WAIT_PEERS
237.500,r01,0.811058,0.549471,0.517819,1,NAVIGATE
237.500,r02,1.212889,1.191578,0.678828,1,EXECUTE
237.500,r03,1.126271,0.563440,0.387943,1,WAIT_PEERS
237.500,r04,1.171890,1.225564,0.891203,1,EXECUTE
237.500,r05,0.770668,0.428097,0.169101,1,NAVIGATE
237.500,r06,1.782510,0.228635,0.784414,0,EXPLORE
238.000,r00,1.168666,0.369197,0.316609,2,WAIT_PEERS
238.000,r01,0.777557,0.571326,0.517403,1,NAVIGATE
238.000,r02,1.212889,1.191578,0.678788,1,EXECUTE
238.000,r03,1.126271,0.563440,0.387903,1,WAIT_PEERS
238.000,r04,1.171890,1.225564,0.891163,1,EXECUTE
238.000,r05,0.770668,0.428097,0.169061,1,NAVIGATE
238.000,r06,1.782510,0.228635,0.784374,0,EXPLORE
238.500,r00,1.168666,0.369197,0.316569,2,WAIT_PEERS
238.500,r01,0.744055,0.593181,0.516987,1,NAVIGATE
238.500,r02,1.212889,1.191578,0.678748,1,EXECUTE
238.500,r03,1.126271,0.563440,0.387863,1,WAIT_PEERS
238.500,r04,1.171890,1.225564,0.891123,1,EXECUTE
238.500,r05,0.770668,0.428097,0.169021,1,NAVIGATE
238.500,r06,1.782510,0.228635,0.784334,0,NAVIGATE
239.000,r00,1.168666,0.369197,0.316529,2,WAIT_PEERS
239.000,r01,0.710554,0.615037,0.516571,1,NAVIGATE
239.000,r02,1.212889,1.191578,0.678708,0,EXPLORE
239.000,r03,1.126271,0.563440,0.387823,1,WAIT_PEERS
239.000,r04,1.171890,1.225564,0.891083,0,EXPLORE
239.000,r05,0.802276,0.423106,0.168680,1,NAVIGATE
239.000,r06,1.782510,0.228635,0.784294,0,NAVIGATE
239.500,r00,1.168666,0.369197,0.316489,2,WAIT_PEERS
239.500,r01,0.683753,0.632521,0.516230,1,EXECUTE
239.500,r02,1.212889,1.191578,0.678668,0,EXPLORE
239.500,r03,1.126271,0.563440,0.387783,1,WAIT_PEERS
239.500,r04,1.171890,1.225564,0.891043,0,EXPLORE
239.500,r05,0.841787,0.416868,0.168264,1,NAVIGATE
239.500,r06,1.772890,0.241420,0.784103,0,NAVIGATE
240.000,r00,1.168666,0.369197,0.316449,2,WAIT_PEERS
240.000,r01,0.683753,0.632521,0.516190,1,EXECUTE
240.000,r02,1.212889,1.191578,0.678628,0,EXPLORE
240.000,r03,1.126271,0.563440,0.387743,1,WAIT_PEERS
240.000,r04,1.171890,1.225564,0.891003,0,EXPLORE
240.000,r05,0.881297,0.410630,0.167848,1,NAVIGATE
240.000,r06,1.748838,0.273381,0.783687,0,NAVIGATE
240.500,r00,1.168666,0.369197,0.316409,2,WAIT_PEERS
240.500,r01,0.683753,0.632521,0.516150,1,EXECUTE
240.500,r02,1.189982,1.184418,0.678362,0,EXPLORE
240.500,r03,1.126271,0.563440,0.387703,1,WAIT_PEERS
240.500,r04,1.171890,1.225564,0.890963,0,NAVIGATE
240.500,r05,0.920808,0.404391,0.167432,1,NAVIGATE
240.500,r06,1.724786,0.305342,0.783271,0,NAVIGATE
241.000,r00,1.168666,0.369197,0.316369,2,WAIT_PEERS
241.000,r01,0.683753,0.632521,0.516110,1,EXECUTE
241.000,r02,1.151804,1.172484,0.677946,0,EXPLORE
241.000,r03,1.126271,0.563440,0.387663,1,WAIT_PEERS
241.000,r04,1.171890,1.225564,0.890923,0,NAVIGATE
241.000,r05,0.960318,0.398153,0.167016,1,NAVIGATE
241.000,r06,1.700734,0.337303,0.782855,0,NAVIGATE
241.500,r00,1.168666,0.369197,0.316329,2,WAIT_PEERS
241.500,r01,0.683753,0.632521,0.516070,1,EXECUTE
241.500,r02,1.151804,1.172484,0.677906,0,NAVIGATE
241.500,r03,1.126271,0.563440,0.387623,1,WAIT_PEERS
241.500,r04,1.157006,1.219693,0.890733,0,NAVIGATE
241.500,r05,0.999829,0.391915,0.166600,1,NAVIGATE
241.500,r06,1.676682,0.369264,0.782439,0,NAVIGATE
242.000,r00,1.168666,0.369197,0.316289,2,WAIT_PEERS
242.000,r01,0.683753,0.632521,0.516030,1,EXECUTE
242.000,r02,1.151804,1.172484,0.677866,0,NAVIGATE
242.000,r03,1.126271,0.563440,0.387583,1,WAIT_PEERS
242.000,r04,1.119796,1.205017,0.890317,0,NAVIGATE
242.000,r05,1.039340,0.385677,0.166184,1,NAVIGATE
242.000,r06,1.652630,0.401225,0.782023,0,NAVIGATE
242.500,r00,1.168666,0.369197,0.316249,2,WAIT_PEERS
242.500,r01,0.683753,0.632521,0.515990,1,EXECUTE
242.500,r02,1.137012,1.178583,0.677676,0,NAVIGATE
242.500,r03,1.126271,0.563440,0.387543,1,WAIT_PEERS
242.500,r04,1.082585,1.190341,0.889901,0,NAVIGATE
242.500,r05,1.078850,0.379438,0.165768,1,NAVIGATE
242.500,r06,1.628578,0.433186,0.781607,0,NAVIGATE
243.000,r00,1.168666,0.369197,0.316209,2,WAIT_PEERS
243.000,r01,0.683753,0.632521,0.515950,1,EXECUTE
243.000,r02,1.100032,1.193830,0.677260,0,NAVIGATE
243.000,r03,1.126271,0.563440,0.387503,1,WAIT_PEERS
243.000,r04,1.045375,1.175664,0.889485,0,NAVIGATE
243.000,r05,1.118361,0.373200,0.165352,1,NAVIGATE
243.000,r06,1.604527,0.465147,0.781191,0,NAVIGATE
243.500,r00,1.168666,0.369197,0.316169,2,WAIT_PEERS
243.500,r01,0.683753,0.632521,0.515910,1,EXECUTE
243.500,r02,1.063052,1.209078,0.676844,0,NAVIGATE
243.500,r03,1.126271,0.563440,0.387463,1,WAIT_PEERS
243.500,r04,1.008165,1.160988,0.889069,0,NAVIGATE
243.500,r05,1.157871,0.366962,0.164936,1,NAVIGATE
243.500,r06,1.580475,0.497108,0.780775,0,NAVIGATE
244.000,r00,1.168666,0.369197,0.316129,2,EXECUTE
244.000,r01,0.683753,0.632521,0.515870,1,EXECUTE
244.000,r02,1.026072,1.224325,0.676428,0,NAVIGATE
244.000,r03,1.126271,0.563440,0.387423,1,WAIT_PEERS
244.000,r04,0.970955,1.146311,0.888653,0,NAVIGATE
244.000,r05,1.165773,0.365714,0.164821,1,EXECUTE
244.000,r06,1.556423,0.529069,0.780359,0,NAVIGATE
244.500,r00,1.168666,0.369197,0.316089,2,EXECUTE
244.500,r01,0.683753,0.632521,0.515830,1,EXECUTE
244.500,r02,0.989092,1.239572,0.676012,0,NAVIGATE
244.500,r03,1.126271,0.563440,0.387383,1,WAIT_PEERS
244.500,r04,0.933744,1.131635,0.888237,0,NAVIGATE
244.500,r05,1.165773,0.365714,0.164781,1,EXECUTE
244.500,r06,1.532371,0.561030,0.779943,0,NAVIGATE
245.000,r00,1.168666,0.369197,0.316049,2,EXECUTE
245.000,r01,0.683753,0.632521,0.515790,1,EXECUTE
245.000,r02,0.952112,1.254820,0.675596,0,NAVIGATE
245.000,r03,1.126271,0.563440,0.387343,1,WAIT_PEERS
245.000,r04,0.896534,1.116958,0.887821,0,NAVIGATE
245.000,r05,1.165773,0.365714,0.164741,1,EXECUTE
245.000,r06,1.508319,0.592991,0.779527,0,NAVIGATE
245.500,r00,1.168666,0.369197,0.316009,2,EXECUTE
245.500,r01,0.683753,0.632521,0.515750,1,EXECUTE
245.500,r02,0.915132,1.270067,0.675180,0,NAVIGATE
245.500,r03,1.126271,0.563440,0.387303,1,WAIT_PEERS
245.500,r04,0.859324,1.102282,0.887405,0,NAVIGATE
245.500,r05,1.165773,0.365714,0.164701,1,EXECUTE
245.500,r06,1.484267,0.624952,0.779111,0,NAVIGATE
246.000,r00,1.168666,0.369197,0.315969,2,EXECUTE
246.000,r01,0.683753,0.632521,0.515710,1,EXECUTE
246.000,r02,0.878152,1.285314,0.674764,0,NAVIGATE
246.000,r03,1.126271,0.563440,0.387263,1,WAIT_PEERS
246.000,r04,0.822114,1.087606,0.886989,0,NAVIGATE
246.000,r05,1.165773,0.365714,0.164661,1,EXECUTE
246.000,r06,1.460215,0.656913,0.778695,0,NAVIGATE
246.500,r00,1.168666,0.369197,0.315929,2,EXECUTE
246.500,r01,0.683753,0.632521,0.515670,1,EXECUTE
246.500,r02,0.841172,1.300562,0.674348,0,NAVIGATE
246.500,r03,1.126271,0.563440,0.387223,1,WAIT_PEERS
246.500,r04,0.784903,1.072929,0.886573,0,NAVIGATE
246.500,r05,1.165773,0.365714,0.164621,1,EXECUTE
246.500,r06,1.436164,0.688874,0.778279,0,NAVIGATE
247.000,r00,1.168666,0.369197,0.315889,2,EXECUTE
247.000,r01,0.683753,0.632521,0.515630,1,EXECUTE
247.000,r02,0.804192,1.315809,0.673932,0,NAVIGATE
247.000,r03,1.126271,0.563440,0.387183,1,WAIT_PEERS
247.000,r04,0.747693,1.058253,0.886157,0,NAVIGATE
247.000,r05,1.165773,0.365714,0.164581,1,EXECUTE
247.000,r06,1.412112,0.720835,0.777863,0,NAVIGATE
247.500,r00,1.168666,0.369197,0.315849,2,EXECUTE
247.500,r01,0.683753,0.632521,0.515590,1,EXECUTE
247.500,r02,0.767212,1.331056,0.673516,0,NAVIGATE
247.500,r03,1.126271,0.563440,0.387143,1,WAIT_PEERS
247.500,r04,0.710483,1.043576,0.885741,0,NAVIGATE
247.500,r05,1.165773,0.365714,0.164541,1,EXECUTE
247.500,r06,1.388060,0.752796,0.777447,0,NAVIGATE
248.000,r00,1.168666,0.369197,0.315809,2,EXECUTE
248.000,r01,0.683753,0.632521,0.515550,1,EXECUTE
248.000,r02,0.730232,1.346304,0.673100,0,NAVIGATE
248.000,r03,1.126271,0.563440,0.387103,1,WAIT_PEERS
248.000,r04,0.673272,1.028900,0.885325,0,NAVIGATE
248.000,r05,1.165773,0.365714,0.164501,1,EXECUTE
248.000,r06,1.364008,0.784757,0.777031,0,NAVIGATE
248.500,r00,1.168666,0.369197,0.315769,2,EXECUTE
248.500,r01,0.683753,0.632521,0.515510,1,EXECUTE
248.500,r02,0.693252,1.361551,0.672684,0,NAVIGATE
248.500,r03,1.126271,0.563440,0.387063,1,WAIT_PEERS
248.500,r04,0.636062,1.014224,0.884909,0,NAVIGATE
248.500,r05,1.165773,0.365714,0.164461,1,EXECUTE
248.500,r06,1.339956,0.816718,0.776615,0,NAVIGATE
249.000,r00,1.168666,0.369197,0.315729,2,EXECUTE
249.000,r01,0.683753,0.632521,0.515470,1,EXECUTE
249.000,r02,0.656272,1.376798,0.672268,0,NAVIGATE
249.000,r03,1.126271,0.563440,0.387023,1,WAIT_PEERS
249.000,r04,0.628620,1.011288,0.884794,0,EXECUTE
249.000,r05,1.165773,0.365714,0.164421,1,EXECUTE
249.000,r06,1.315904,0.848679,0.776199,0,NAVIGATE
249.500,r00,1.168666,0.369197,0.315689,2,EXECUTE
249.500,r01,0.683753,0.632521,0.515430,1,EXECUTE
249.500,r02,0.626688,1.388996,0.671927,0,EXECUTE
249.500,r03,1.126271,0.563440,0.386983,1,WAIT_PEERS
249.500,r04,0.628620,1.011288,0.884754,0,EXECUTE
249.500,r05,1.165773,0.365714,0.164381,1,EXECUTE
249.500,r06,1.291852,0.880640,0.775783,0,NAVIGATE
250.000,r00,1.168666,0.369197,0.315649,2,EXECUTE
250.000,r01,0.683753,0.632521,0.515390,1,EXECUTE
250.000,r02,0.626688,1.388996,0.671887,0,EXECUTE
250.000,r03,1.126271,0.563440,0.386943,1,WAIT_PEERS
250.000,r04,0.628620,1.011288,0.884714,0,EXECUTE
250.000,r05,1.165773,0.365714,0.164341,1,EXECUTE
250.000,r06,1.267800,0.912601,0.775367,0,NAVIGATE
250.500,r00,1.168666,0.369197,0.315609,2,EXECUTE
250.500,r01,0.683753,0.632521,0.515350,1,EXECUTE
250.500,r02,0.626688,1.388996,0.671847,0,EXECUTE
250.500,r03,1.126271,0.563440,0.386903,1,WAIT_PEERS
250.500,r04,0.628620,1.011288,0.884674,0,EXECUTE
250.500,r05,1.165773,0.365714,0.164301,1,EXECUTE
250.500,r06,1.243749,0.944562,0.774951,0,NAVIGATE
251.000,r00,1.168666,0.369197,0.315569,2,EXECUTE
251.000,r01,0.683753,0.632521,0.515310,1,EXECUTE
251.000,r02,0.626688,1.388996,0.671807,0,EXECUTE
251.000,r03,1.126271,0.563440,0.386863,1,WAIT_PEERS
251.000,r04,0.628620,1.011288,0.884634,0,EXPLORE
251.000,r05,1.165773,0.365714,0.164261,1,EXECUTE
251.000,r06,1.219697,0.976523,0.774535,0,NAVIGATE
251.500,r00,1.168666,0.369197,0.315529,2,EXECUTE
251.500,r01,0.683753,0.632521,0.515270,1,EXECUTE
251.500,r02,0.626688,1.388996,0.671767,0,EXPLORE
251.500,r03,1.126271,0.563440,0.386823,1,WAIT_PEERS
251.500,r04,0.628620,1.011288,0.884594,0,EXPLORE
251.500,r05,1.165773,0.365714,0.164221,1,EXECUTE
251.500,r06,1.195645,1.008484,0.774119,0,NAVIGATE
252.000,r00,1.168666,0.369197,0.315489,2,EXECUTE
252.000,r01,0.683753,0.632521,0.515230,1,EXECUTE
252.000,r02,0.626688,1.388996,0.671727,0,EXPLORE
252.000,r03,1.126271,0.563440,0.386783,1,WAIT_PEERS
252.000,r04,0.620623,1.011078,0.884478,0,EXPLORE
252.000,r05,1.165773,0.365714,0.164181,1,EXECUTE
252.000,r06,1.171593,1.040445,0.773703,0,NAVIGATE
252.500,r00,1.168666,0.369197,0.315449,2,EXECUTE
252.500,r01,0.683753,0.632521,0.515190,1,EXECUTE
252.500,r02,0.626688,1.388996,0.671687,0,EXPLORE
252.500,r03,1.126271,0.563440,0.386743,1,WAIT_PEERS
252.500,r04,0.580637,1.010025,0.884062,0,EXPLORE
252.500,r05,1.165773,0.365714,0.164141,1,EXECUTE
252.500,r06,1.147541,1.072406,0.773287,0,NAVIGATE
253.000,r00,1.168666,0.369197,0.315409,2,EXECUTE
253.000,r01,0.683753,0.632521,0.515150,1,EXECUTE
253.000,r02,0.625045,1.365053,0.671421,0,EXPLORE
253.000,r03,1.126271,0.563440,0.386703,1,WAIT_PEERS
253.000,r04,0.540651,1.008972,0.883646,0,EXPLORE
253.000,r05,1.165773,0.365714,0.164101,1,EXECUTE
253.000,r06,1.123489,1.104367,0.772871,0,NAVIGATE
253.500,r00,1.168666,0.369197,0.315369,2,EXECUTE
253.500,r01,0.683753,0.632521,0.515110,1,EXECUTE
253.500,r02,0.625045,1.365053,0.671381,0,NAVIGATE
253.500,r03,1.126271,0.563440,0.386663,1,WAIT_PEERS
253.500,r04,0.540651,1.008972,0.883606,0,NAVIGATE
253.500,r05,1.165773,0.365714,0.164061,1,EXECUTE
253.500,r06,1.099437,1.136328,0.772455,0,NAVIGATE
254.000,r00,1.168666,0.369197,0.315329,2,EXECUTE
254.000,r01,0.683753,0.632521,0.515070,1,EXECUTE
254.000,r02,0.625045,1.365053,0.671341,0,NAVIGATE
254.000,r03,1.126271,0.563440,0.386623,1,WAIT_PEERS
254.000,r04,0.540651,1.008972,0.883566,0,NAVIGATE
254.000,r05,1.165773,0.365714,0.164021,1,EXECUTE
254.000,r06,1.075386,1.168290,0.772039,0,NAVIGATE
254.500,r00,1.168666,0.369197,0.315289,2,EXECUTE
254.500,r01,0.683753,0.632521,0.515030,0,EXPLORE
254.500,r02,0.640050,1.370607,0.671151,0,NAVIGATE
254.500,r03,1.126271,0.563440,0.386583,1,WAIT_PEERS
254.500,r04,0.534441,0.994226,0.883376,0,NAVIGATE
254.500,r05,1.165773,0.365714,0.163981,1,EXECUTE
254.500,r06,1.051334,1.200251,0.771623,0,NAVIGATE
255.000,r00,1.168666,0.369197,0.315249,2,EXECUTE
255.000,r01,0.683753,0.632521,0.514990,0,EXPLORE
255.000,r02,0.677562,1.384493,0.670735,0,NAVIGATE
255.000,r03,1.126271,0.563440,0.386543,1,WAIT_PEERS
255.000,r04,0.518918,0.957361,0.882960,0,NAVIGATE
255.000,r05,1.165773,0.365714,0.163941,1,EXECUTE
255.000,r06,1.027282,1.232212,0.771207,0,NAVIGATE
255.500,r00,1.168666,0.369197,0.315209,2,EXECUTE
255.500,r01,0.683753,0.632521,0.514950,0,EXPLORE
255.500,r02,0.715075,1.398380,0.670319,0,NAVIGATE
255.500,r03,1.126271,0.563440,0.386503,1,WAIT_PEERS
255.500,r04,0.503394,0.920496,0.882544,0,NAVIGATE
255.500,r05,1.165773,0.365714,0.163901,1,EXECUTE
255.500,r06,1.003230,1.264173,0.770791,0,NAVIGATE
256.000,r00,1.168666,0.369197,0.315169,2,EXECUTE
256.000,r01,0.706549,0.640026,0.514685,0,EXPLORE
256.000,r02,0.752587,1.412266,0.669903,0,NAVIGATE
256.000,r03,1.126271,0.563440,0.386463,1,WAIT_PEERS
256.000,r04,0.487871,0.883631,0.882128,0,NAVIGATE
256.000,r05,1.165773,0.365714,0.163861,1,EXECUTE
256.000,r06,0.979178,1.296134,0.770375,0,NAVIGATE
256.500,r00,1.168666,0.369197,0.315129,2,EXECUTE
256.500,r01,0.706549,0.640026,0.514645,0,NAVIGATE
256.500,r02,0.790099,1.426153,0.669487,0,NAVIGATE
256.500,r03,1.126271,0.563440,0.386423,1,WAIT_PEERS
256.500,r04,0.472347,0.846766,0.881712,0,NAVIGATE
256.500,r05,1.165773,0.365714,0.163821,1,EXECUTE
256.500,r06,0.955126,1.328095,0.769959,0,NAVIGATE
257.000,r00,1.168666,0.369197,0.315089,2,EXECUTE
257.000,r01,0.706549,0.640026,0.514605,0,NAVIGATE
257.000,r02,0.827611,1.440039,0.669071,0,NAVIGATE
257.000,r03,1.126271,0.563440,0.386383,1,WAIT_PEERS
257.000,r04,0.456824,0.809901,0.881296,0,NAVIGATE
257.000,r05,1.165773,0.365714,0.163781,1,EXECUTE
257.000,r06,0.931074,1.360056,0.769543,0,NAVIGATE
257.500,r00,1.168666,0.369197,0.315049,2,EXECUTE
257.500,r01,0.690599,0.638766,0.514414,0,NAVIGATE
257.500,r02,0.865124,1.453925,0.668655,0,NAVIGATE
257.500,r03,1.126271,0.563440,0.386343,1,WAIT_PEERS
257.500,r04,0.441300,0.773036,0.880880,0,NAVIGATE
257.500,r05,1.165773,0.365714,0.163741,1,EXECUTE
257.500,r06,0.907023,1.392017,0.769127,0,NAVIGATE
258.000,r00,1.168666,0.369197,0.315009,2,EXECUTE
258.000,r01,0.650723,0.635615,0.513998,0,NAVIGATE
